id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_13_162,162,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.02,Jadual ujian,2,Honor/Upah,650.1.1.06.02.2.11.13
mak_11_13_163,163,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.02,Jadual ujian,3,Sewa,650.1.1.06.02.3.11.13
mak_11_13_164,164,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.02,Jadual ujian,4,Outsourcing,650.1.1.06.02.4.11.13
mak_11_13_165,165,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.02,Jadual ujian,5,Overhead,650.1.1.06.02.5.11.13
mak_11_13_166,166,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.03,KPU,1,Bahan habis pakai,650.1.1.06.03.1.11.13
mak_11_13_167,167,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.03,KPU,2,Honor/Upah,650.1.1.06.03.2.11.13
mak_11_13_168,168,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.03,KPU,3,Sewa,650.1.1.06.03.3.11.13
mak_11_13_169,169,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.03,KPU,4,Outsourcing,650.1.1.06.03.4.11.13
mak_11_13_170,170,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.03,KPU,5,Overhead,650.1.1.06.03.5.11.13
mak_11_13_171,171,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,1,Bahan habis pakai,650.1.1.06.04.1.11.13
mak_11_13_172,172,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,2,Honor/Upah,650.1.1.06.04.2.11.13
mak_11_13_173,173,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.06.04.3.11.13
mak_11_13_174,174,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.06.04.4.11.13
mak_11_13_175,175,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.06.04.5.11.13
mak_11_13_176,176,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.06.05.1.11.13
mak_11_13_177,177,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.06.05.2.11.13
mak_11_13_178,178,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.06.05.3.11.13
mak_11_13_179,179,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.06.05.4.11.13
mak_11_13_180,180,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.06.05.5.11.13
mak_11_13_181,181,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.06,Nilai akhir,1,Bahan habis pakai,650.1.1.06.06.1.11.13
mak_11_13_182,182,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.06,Nilai akhir,2,Honor/Upah,650.1.1.06.06.2.11.13
mak_11_13_183,183,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.06,Nilai akhir,3,Sewa,650.1.1.06.06.3.11.13
mak_11_13_184,184,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.06,Nilai akhir,4,Outsourcing,650.1.1.06.06.4.11.13
mak_11_13_185,185,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.06,Nilai akhir,5,Overhead,650.1.1.06.06.5.11.13
mak_11_13_186,186,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.06.07.1.11.13
mak_11_13_187,187,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.07,Vakasi ujian,2,Honor/Upah,650.1.1.06.07.2.11.13
mak_11_13_188,188,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.07,Vakasi ujian,3,Sewa,650.1.1.06.07.3.11.13
mak_11_13_189,189,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.07,Vakasi ujian,4,Outsourcing,650.1.1.06.07.4.11.13
mak_11_13_190,190,11.13,Prodi Teknik Arts. Landscape (S1),1,1.06,1.06.07,Vakasi ujian,5,Overhead,650.1.1.06.07.5.11.13
mak_11_13_191,191,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,1,Bahan habis pakai,650.1.1.07.01.1.11.13
mak_11_13_192,192,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,2,Honor/Upah,650.1.1.07.01.2.11.13
mak_11_13_193,193,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,3,Sewa,650.1.1.07.01.3.11.13
mak_11_13_194,194,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,4,Outsourcing,650.1.1.07.01.4.11.13
mak_11_13_195,195,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,5,Overhead,650.1.1.07.01.5.11.13
mak_11_13_196,196,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.02,Jadual ujian,1,Bahan habis pakai,650.1.1.07.02.1.11.13
mak_11_13_197,197,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.02,Jadual ujian,2,Honor/Upah,650.1.1.07.02.2.11.13
mak_11_13_198,198,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.02,Jadual ujian,3,Sewa,650.1.1.07.02.3.11.13
mak_11_13_199,199,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.02,Jadual ujian,4,Outsourcing,650.1.1.07.02.4.11.13
mak_11_13_200,200,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.02,Jadual ujian,5,Overhead,650.1.1.07.02.5.11.13
mak_11_13_201,201,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.03,KPU,1,Bahan habis pakai,650.1.1.07.03.1.11.13
mak_11_13_202,202,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.03,KPU,2,Honor/Upah,650.1.1.07.03.2.11.13
mak_11_13_203,203,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.03,KPU,3,Sewa,650.1.1.07.03.3.11.13
mak_11_13_204,204,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.03,KPU,4,Outsourcing,650.1.1.07.03.4.11.13
mak_11_13_205,205,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.03,KPU,5,Overhead,650.1.1.07.03.5.11.13
mak_11_13_206,206,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,1,Bahan habis pakai,650.1.1.07.04.1.11.13
mak_11_13_207,207,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,2,Honor/Upah,650.1.1.07.04.2.11.13
mak_11_13_208,208,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.07.04.3.11.13
mak_11_13_209,209,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.07.04.4.11.13
mak_11_13_210,210,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.07.04.5.11.13
mak_11_13_211,211,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.07.05.1.11.13
mak_11_13_212,212,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.07.05.2.11.13
mak_11_13_213,213,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.07.05.3.11.13
mak_11_13_214,214,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.07.05.4.11.13
mak_11_13_215,215,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.07.05.5.11.13
mak_11_13_216,216,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.06,Nilai akhir,1,Bahan habis pakai,650.1.1.07.06.1.11.13
mak_11_13_217,217,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.06,Nilai akhir,2,Honor/Upah,650.1.1.07.06.2.11.13
mak_11_13_218,218,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.06,Nilai akhir,3,Sewa,650.1.1.07.06.3.11.13
mak_11_13_219,219,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.06,Nilai akhir,4,Outsourcing,650.1.1.07.06.4.11.13
mak_11_13_220,220,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.06,Nilai akhir,5,Overhead,650.1.1.07.06.5.11.13
mak_11_13_221,221,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.07.07.1.11.13
mak_11_13_222,222,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.07,Vakasi ujian,2,Honor/Upah,650.1.1.07.07.2.11.13
mak_11_13_223,223,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.07,Vakasi ujian,3,Sewa,650.1.1.07.07.3.11.13
mak_11_13_224,224,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.07,Vakasi ujian,4,Outsourcing,650.1.1.07.07.4.11.13
mak_11_13_225,225,11.13,Prodi Teknik Arts. Landscape (S1),1,1.07,1.07.07,Vakasi ujian,5,Overhead,650.1.1.07.07.5.11.13
mak_11_13_226,226,11.13,Prodi Teknik Arts. Landscape (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,1,Bahan habis pakai,650.1.1.08.01.1.11.13
mak_11_13_227,227,11.13,Prodi Teknik Arts. Landscape (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,2,Honor/Upah,650.1.1.08.01.2.11.13
mak_11_13_228,228,11.13,Prodi Teknik Arts. Landscape (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,3,Sewa,650.1.1.08.01.3.11.13
mak_11_13_229,229,11.13,Prodi Teknik Arts. Landscape (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,4,Outsourcing,650.1.1.08.01.4.11.13
mak_11_13_230,230,11.13,Prodi Teknik Arts. Landscape (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,5,Overhead,650.1.1.08.01.5.11.13
mak_11_13_231,231,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,1,Bahan habis pakai,650.1.1.09.01.1.11.13
mak_11_13_232,232,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,2,Honor/Upah,650.1.1.09.01.2.11.13
mak_11_13_233,233,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,3,Sewa,650.1.1.09.01.3.11.13
mak_11_13_234,234,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,4,Outsourcing,650.1.1.09.01.4.11.13
mak_11_13_235,235,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,5,Overhead,650.1.1.09.01.5.11.13
mak_11_13_236,236,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",1,Bahan habis pakai,650.1.1.09.02.1.11.13
mak_11_13_237,237,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",2,Honor/Upah,650.1.1.09.02.2.11.13
mak_11_13_238,238,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",3,Sewa,650.1.1.09.02.3.11.13
mak_11_13_239,239,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",4,Outsourcing,650.1.1.09.02.4.11.13
mak_11_13_240,240,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",5,Overhead,650.1.1.09.02.5.11.13
mak_11_13_241,241,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",1,Bahan habis pakai,650.1.1.09.03.1.11.13
mak_11_13_242,242,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",2,Honor/Upah,650.1.1.09.03.2.11.13
mak_11_13_243,243,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",3,Sewa,650.1.1.09.03.3.11.13
mak_11_13_244,244,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",4,Outsourcing,650.1.1.09.03.4.11.13
mak_11_13_245,245,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",5,Overhead,650.1.1.09.03.5.11.13
mak_11_13_246,246,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",1,Bahan habis pakai,650.1.1.09.04.1.11.13
mak_11_13_247,247,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",2,Honor/Upah,650.1.1.09.04.2.11.13
mak_11_13_248,248,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",3,Sewa,650.1.1.09.04.3.11.13
mak_11_13_249,249,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",4,Outsourcing,650.1.1.09.04.4.11.13
mak_11_13_250,250,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",5,Overhead,650.1.1.09.04.5.11.13
mak_11_13_251,251,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,1,Bahan habis pakai,650.1.1.09.05.1.11.13
mak_11_13_252,252,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,2,Honor/Upah,650.1.1.09.05.2.11.13
mak_11_13_253,253,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,3,Sewa,650.1.1.09.05.3.11.13
mak_11_13_254,254,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,4,Outsourcing,650.1.1.09.05.4.11.13
mak_11_13_255,255,11.13,Prodi Teknik Arts. Landscape (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,5,Overhead,650.1.1.09.05.5.11.13
mak_11_13_256,256,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.01,Ketepatan waktu mulai,1,Bahan habis pakai,650.1.1.10.01.1.11.13
mak_11_13_257,257,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.01,Ketepatan waktu mulai,2,Honor/Upah,650.1.1.10.01.2.11.13
mak_11_13_258,258,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.01,Ketepatan waktu mulai,3,Sewa,650.1.1.10.01.3.11.13
mak_11_13_259,259,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.01,Ketepatan waktu mulai,4,Outsourcing,650.1.1.10.01.4.11.13
mak_11_13_260,260,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.01,Ketepatan waktu mulai,5,Overhead,650.1.1.10.01.5.11.13
mak_11_13_261,261,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.02,Ketepatan waktu selesai,1,Bahan habis pakai,650.1.1.10.02.1.11.13
mak_11_13_262,262,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.02,Ketepatan waktu selesai,2,Honor/Upah,650.1.1.10.02.2.11.13
mak_11_13_263,263,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.02,Ketepatan waktu selesai,3,Sewa,650.1.1.10.02.3.11.13
mak_11_13_264,264,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.02,Ketepatan waktu selesai,4,Outsourcing,650.1.1.10.02.4.11.13
mak_11_13_265,265,11.13,Prodi Teknik Arts. Landscape (S1),1,1.10,1.10.02,Ketepatan waktu selesai,5,Overhead,650.1.1.10.02.5.11.13
mak_11_13_266,266,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.01,Jadual ujian skripsi,1,Bahan habis pakai,650.1.1.11.01.1.11.13
mak_11_13_267,267,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.01,Jadual ujian skripsi,2,Honor/Upah,650.1.1.11.01.2.11.13
mak_11_13_268,268,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.01,Jadual ujian skripsi,3,Sewa,650.1.1.11.01.3.11.13
mak_11_13_269,269,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.01,Jadual ujian skripsi,4,Outsourcing,650.1.1.11.01.4.11.13
mak_11_13_270,270,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.01,Jadual ujian skripsi,5,Overhead,650.1.1.11.01.5.11.13
mak_11_13_271,271,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,1,Bahan habis pakai,650.1.1.11.02.1.11.13
mak_11_13_272,272,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,2,Honor/Upah,650.1.1.11.02.2.11.13
mak_11_13_273,273,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,3,Sewa,650.1.1.11.02.3.11.13
mak_11_13_274,274,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,4,Outsourcing,650.1.1.11.02.4.11.13
mak_11_13_275,275,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,5,Overhead,650.1.1.11.02.5.11.13
mak_11_13_276,276,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,1,Bahan habis pakai,650.1.1.11.03.1.11.13
mak_11_13_277,277,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,2,Honor/Upah,650.1.1.11.03.2.11.13
mak_11_13_278,278,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,3,Sewa,650.1.1.11.03.3.11.13
mak_11_13_279,279,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,4,Outsourcing,650.1.1.11.03.4.11.13
mak_11_13_280,280,11.13,Prodi Teknik Arts. Landscape (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,5,Overhead,650.1.1.11.03.5.11.13
mak_11_13_281,281,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,1,Bahan habis pakai,650.1.2.01.01.1.11.13
mak_11_13_282,282,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,2,Honor/Upah,650.1.2.01.01.2.11.13
mak_11_13_283,283,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,3,Sewa,650.1.2.01.01.3.11.13
mak_11_13_284,284,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,4,Outsourcing,650.1.2.01.01.4.11.13
mak_11_13_285,285,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,5,Overhead,650.1.2.01.01.5.11.13
mak_11_13_286,286,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,1,Bahan habis pakai,650.1.2.01.02.1.11.13
mak_11_13_287,287,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,2,Honor/Upah,650.1.2.01.02.2.11.13
mak_11_13_288,288,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,3,Sewa,650.1.2.01.02.3.11.13
mak_11_13_289,289,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,4,Outsourcing,650.1.2.01.02.4.11.13
mak_11_13_290,290,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,5,Overhead,650.1.2.01.02.5.11.13
mak_11_13_291,291,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,1,Bahan habis pakai,650.1.2.01.03.1.11.13
mak_11_13_292,292,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,2,Honor/Upah,650.1.2.01.03.2.11.13
mak_11_13_293,293,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,3,Sewa,650.1.2.01.03.3.11.13
mak_11_13_294,294,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,4,Outsourcing,650.1.2.01.03.4.11.13
mak_11_13_295,295,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,5,Overhead,650.1.2.01.03.5.11.13
mak_11_13_296,296,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",1,Bahan habis pakai,650.1.2.01.04.1.11.13
mak_11_13_297,297,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",2,Honor/Upah,650.1.2.01.04.2.11.13
mak_11_13_298,298,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",3,Sewa,650.1.2.01.04.3.11.13
mak_11_13_299,299,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",4,Outsourcing,650.1.2.01.04.4.11.13
mak_11_13_300,300,11.13,Prodi Teknik Arts. Landscape (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",5,Overhead,650.1.2.01.04.5.11.13
mak_11_13_301,301,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,1,Bahan habis pakai,650.1.2.02.01.1.11.13
mak_11_13_302,302,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,2,Honor/Upah,650.1.2.02.01.2.11.13
mak_11_13_303,303,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,3,Sewa,650.1.2.02.01.3.11.13
mak_11_13_304,304,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,4,Outsourcing,650.1.2.02.01.4.11.13
mak_11_13_305,305,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,5,Overhead,650.1.2.02.01.5.11.13
mak_11_13_306,306,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.02,Rapat koordinasi,1,Bahan habis pakai,650.1.2.02.02.1.11.13
mak_11_13_307,307,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.02,Rapat koordinasi,2,Honor/Upah,650.1.2.02.02.2.11.13
mak_11_13_308,308,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.02,Rapat koordinasi,3,Sewa,650.1.2.02.02.3.11.13
mak_11_13_309,309,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.02,Rapat koordinasi,4,Outsourcing,650.1.2.02.02.4.11.13
mak_11_13_310,310,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.02,Rapat koordinasi,5,Overhead,650.1.2.02.02.5.11.13
mak_11_13_311,311,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.03,Sosialisasi program PP,1,Bahan habis pakai,650.1.2.02.03.1.11.13
mak_11_13_312,312,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.03,Sosialisasi program PP,2,Honor/Upah,650.1.2.02.03.2.11.13
mak_11_13_313,313,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.03,Sosialisasi program PP,3,Sewa,650.1.2.02.03.3.11.13
mak_11_13_314,314,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.03,Sosialisasi program PP,4,Outsourcing,650.1.2.02.03.4.11.13
mak_11_13_315,315,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.03,Sosialisasi program PP,5,Overhead,650.1.2.02.03.5.11.13
mak_11_13_316,316,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.04,Penyusunan Company Profile,1,Bahan habis pakai,650.1.2.02.04.1.11.13
mak_11_13_317,317,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.04,Penyusunan Company Profile,2,Honor/Upah,650.1.2.02.04.2.11.13
mak_11_13_318,318,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.04,Penyusunan Company Profile,3,Sewa,650.1.2.02.04.3.11.13
mak_11_13_319,319,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.04,Penyusunan Company Profile,4,Outsourcing,650.1.2.02.04.4.11.13
mak_11_13_320,320,11.13,Prodi Teknik Arts. Landscape (S1),2,2.02,2.02.04,Penyusunan Company Profile,5,Overhead,650.1.2.02.04.5.11.13
mak_11_13_321,321,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,1,Bahan habis pakai,650.1.2.03.01.1.11.13
mak_11_13_322,322,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,2,Honor/Upah,650.1.2.03.01.2.11.13
