id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_41_171,171,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.04,Naskah ujian & lembar jawab,1,Bahan habis pakai,650.1.1.06.04.1.11.41
mak_11_41_172,172,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.04,Naskah ujian & lembar jawab,2,Honor/Upah,650.1.1.06.04.2.11.41
mak_11_41_173,173,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.06.04.3.11.41
mak_11_41_174,174,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.06.04.4.11.41
mak_11_41_175,175,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.06.04.5.11.41
mak_11_41_176,176,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.06.05.1.11.41
mak_11_41_177,177,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.06.05.2.11.41
mak_11_41_178,178,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.06.05.3.11.41
mak_11_41_179,179,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.06.05.4.11.41
mak_11_41_180,180,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.06.05.5.11.41
mak_11_41_181,181,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.06,Nilai akhir,1,Bahan habis pakai,650.1.1.06.06.1.11.41
mak_11_41_182,182,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.06,Nilai akhir,2,Honor/Upah,650.1.1.06.06.2.11.41
mak_11_41_183,183,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.06,Nilai akhir,3,Sewa,650.1.1.06.06.3.11.41
mak_11_41_184,184,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.06,Nilai akhir,4,Outsourcing,650.1.1.06.06.4.11.41
mak_11_41_185,185,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.06,Nilai akhir,5,Overhead,650.1.1.06.06.5.11.41
mak_11_41_186,186,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.06.07.1.11.41
mak_11_41_187,187,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.07,Vakasi ujian,2,Honor/Upah,650.1.1.06.07.2.11.41
mak_11_41_188,188,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.07,Vakasi ujian,3,Sewa,650.1.1.06.07.3.11.41
mak_11_41_189,189,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.07,Vakasi ujian,4,Outsourcing,650.1.1.06.07.4.11.41
mak_11_41_190,190,11.41,Prodi Teknik Sipil (D3),1,1.06,1.06.07,Vakasi ujian,5,Overhead,650.1.1.06.07.5.11.41
mak_11_41_191,191,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,1,Bahan habis pakai,650.1.1.07.01.1.11.41
mak_11_41_192,192,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,2,Honor/Upah,650.1.1.07.01.2.11.41
mak_11_41_193,193,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,3,Sewa,650.1.1.07.01.3.11.41
mak_11_41_194,194,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,4,Outsourcing,650.1.1.07.01.4.11.41
mak_11_41_195,195,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,5,Overhead,650.1.1.07.01.5.11.41
mak_11_41_196,196,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.02,Jadual ujian,1,Bahan habis pakai,650.1.1.07.02.1.11.41
mak_11_41_197,197,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.02,Jadual ujian,2,Honor/Upah,650.1.1.07.02.2.11.41
mak_11_41_198,198,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.02,Jadual ujian,3,Sewa,650.1.1.07.02.3.11.41
mak_11_41_199,199,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.02,Jadual ujian,4,Outsourcing,650.1.1.07.02.4.11.41
mak_11_41_200,200,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.02,Jadual ujian,5,Overhead,650.1.1.07.02.5.11.41
mak_11_41_201,201,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.03,KPU,1,Bahan habis pakai,650.1.1.07.03.1.11.41
mak_11_41_202,202,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.03,KPU,2,Honor/Upah,650.1.1.07.03.2.11.41
mak_11_41_203,203,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.03,KPU,3,Sewa,650.1.1.07.03.3.11.41
mak_11_41_204,204,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.03,KPU,4,Outsourcing,650.1.1.07.03.4.11.41
mak_11_41_205,205,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.03,KPU,5,Overhead,650.1.1.07.03.5.11.41
mak_11_41_206,206,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.04,Naskah ujian & lembar jawab,1,Bahan habis pakai,650.1.1.07.04.1.11.41
mak_11_41_207,207,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.04,Naskah ujian & lembar jawab,2,Honor/Upah,650.1.1.07.04.2.11.41
mak_11_41_208,208,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.07.04.3.11.41
mak_11_41_209,209,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.07.04.4.11.41
mak_11_41_210,210,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.07.04.5.11.41
mak_11_41_211,211,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.07.05.1.11.41
mak_11_41_212,212,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.07.05.2.11.41
mak_11_41_213,213,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.07.05.3.11.41
mak_11_41_214,214,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.07.05.4.11.41
mak_11_41_215,215,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.07.05.5.11.41
mak_11_41_216,216,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.06,Nilai akhir,1,Bahan habis pakai,650.1.1.07.06.1.11.41
mak_11_41_217,217,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.06,Nilai akhir,2,Honor/Upah,650.1.1.07.06.2.11.41
mak_11_41_218,218,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.06,Nilai akhir,3,Sewa,650.1.1.07.06.3.11.41
mak_11_41_219,219,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.06,Nilai akhir,4,Outsourcing,650.1.1.07.06.4.11.41
mak_11_41_220,220,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.06,Nilai akhir,5,Overhead,650.1.1.07.06.5.11.41
mak_11_41_221,221,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.07.07.1.11.41
mak_11_41_222,222,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.07,Vakasi ujian,2,Honor/Upah,650.1.1.07.07.2.11.41
mak_11_41_223,223,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.07,Vakasi ujian,3,Sewa,650.1.1.07.07.3.11.41
mak_11_41_224,224,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.07,Vakasi ujian,4,Outsourcing,650.1.1.07.07.4.11.41
mak_11_41_225,225,11.41,Prodi Teknik Sipil (D3),1,1.07,1.07.07,Vakasi ujian,5,Overhead,650.1.1.07.07.5.11.41
mak_11_41_226,226,11.41,Prodi Teknik Sipil (D3),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,1,Bahan habis pakai,650.1.1.08.01.1.11.41
mak_11_41_227,227,11.41,Prodi Teknik Sipil (D3),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,2,Honor/Upah,650.1.1.08.01.2.11.41
mak_11_41_228,228,11.41,Prodi Teknik Sipil (D3),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,3,Sewa,650.1.1.08.01.3.11.41
mak_11_41_229,229,11.41,Prodi Teknik Sipil (D3),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,4,Outsourcing,650.1.1.08.01.4.11.41
mak_11_41_230,230,11.41,Prodi Teknik Sipil (D3),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,5,Overhead,650.1.1.08.01.5.11.41
mak_11_41_231,231,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.01,Jumlah IPK/IPS <2,1,Bahan habis pakai,650.1.1.09.01.1.11.41
mak_11_41_232,232,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.01,Jumlah IPK/IPS <2,2,Honor/Upah,650.1.1.09.01.2.11.41
mak_11_41_233,233,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.01,Jumlah IPK/IPS <2,3,Sewa,650.1.1.09.01.3.11.41
mak_11_41_234,234,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.01,Jumlah IPK/IPS <2,4,Outsourcing,650.1.1.09.01.4.11.41
mak_11_41_235,235,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.01,Jumlah IPK/IPS <2,5,Overhead,650.1.1.09.01.5.11.41
mak_11_41_236,236,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",1,Bahan habis pakai,650.1.1.09.02.1.11.41
mak_11_41_237,237,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",2,Honor/Upah,650.1.1.09.02.2.11.41
mak_11_41_238,238,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",3,Sewa,650.1.1.09.02.3.11.41
mak_11_41_239,239,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",4,Outsourcing,650.1.1.09.02.4.11.41
mak_11_41_240,240,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",5,Overhead,650.1.1.09.02.5.11.41
mak_11_41_241,241,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",1,Bahan habis pakai,650.1.1.09.03.1.11.41
mak_11_41_242,242,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",2,Honor/Upah,650.1.1.09.03.2.11.41
mak_11_41_243,243,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",3,Sewa,650.1.1.09.03.3.11.41
mak_11_41_244,244,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",4,Outsourcing,650.1.1.09.03.4.11.41
mak_11_41_245,245,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",5,Overhead,650.1.1.09.03.5.11.41
mak_11_41_246,246,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",1,Bahan habis pakai,650.1.1.09.04.1.11.41
mak_11_41_247,247,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",2,Honor/Upah,650.1.1.09.04.2.11.41
mak_11_41_248,248,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",3,Sewa,650.1.1.09.04.3.11.41
mak_11_41_249,249,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",4,Outsourcing,650.1.1.09.04.4.11.41
mak_11_41_250,250,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",5,Overhead,650.1.1.09.04.5.11.41
mak_11_41_251,251,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,1,Bahan habis pakai,650.1.1.09.05.1.11.41
mak_11_41_252,252,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,2,Honor/Upah,650.1.1.09.05.2.11.41
mak_11_41_253,253,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,3,Sewa,650.1.1.09.05.3.11.41
mak_11_41_254,254,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,4,Outsourcing,650.1.1.09.05.4.11.41
mak_11_41_255,255,11.41,Prodi Teknik Sipil (D3),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,5,Overhead,650.1.1.09.05.5.11.41
mak_11_41_256,256,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.01,Ketepatan waktu mulai,1,Bahan habis pakai,650.1.1.10.01.1.11.41
mak_11_41_257,257,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.01,Ketepatan waktu mulai,2,Honor/Upah,650.1.1.10.01.2.11.41
mak_11_41_258,258,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.01,Ketepatan waktu mulai,3,Sewa,650.1.1.10.01.3.11.41
mak_11_41_259,259,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.01,Ketepatan waktu mulai,4,Outsourcing,650.1.1.10.01.4.11.41
mak_11_41_260,260,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.01,Ketepatan waktu mulai,5,Overhead,650.1.1.10.01.5.11.41
mak_11_41_261,261,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.02,Ketepatan waktu selesai,1,Bahan habis pakai,650.1.1.10.02.1.11.41
mak_11_41_262,262,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.02,Ketepatan waktu selesai,2,Honor/Upah,650.1.1.10.02.2.11.41
mak_11_41_263,263,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.02,Ketepatan waktu selesai,3,Sewa,650.1.1.10.02.3.11.41
mak_11_41_264,264,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.02,Ketepatan waktu selesai,4,Outsourcing,650.1.1.10.02.4.11.41
mak_11_41_265,265,11.41,Prodi Teknik Sipil (D3),1,1.10,1.10.02,Ketepatan waktu selesai,5,Overhead,650.1.1.10.02.5.11.41
mak_11_41_266,266,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.01,Jadual ujian skripsi,1,Bahan habis pakai,650.1.1.11.01.1.11.41
mak_11_41_267,267,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.01,Jadual ujian skripsi,2,Honor/Upah,650.1.1.11.01.2.11.41
mak_11_41_268,268,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.01,Jadual ujian skripsi,3,Sewa,650.1.1.11.01.3.11.41
mak_11_41_269,269,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.01,Jadual ujian skripsi,4,Outsourcing,650.1.1.11.01.4.11.41
mak_11_41_270,270,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.01,Jadual ujian skripsi,5,Overhead,650.1.1.11.01.5.11.41
mak_11_41_271,271,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.02,Kehadiran pembimbing & penguji,1,Bahan habis pakai,650.1.1.11.02.1.11.41
mak_11_41_272,272,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.02,Kehadiran pembimbing & penguji,2,Honor/Upah,650.1.1.11.02.2.11.41
mak_11_41_273,273,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.02,Kehadiran pembimbing & penguji,3,Sewa,650.1.1.11.02.3.11.41
mak_11_41_274,274,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.02,Kehadiran pembimbing & penguji,4,Outsourcing,650.1.1.11.02.4.11.41
mak_11_41_275,275,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.02,Kehadiran pembimbing & penguji,5,Overhead,650.1.1.11.02.5.11.41
mak_11_41_276,276,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.03,Jumlah mhs yg lulus,1,Bahan habis pakai,650.1.1.11.03.1.11.41
mak_11_41_277,277,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.03,Jumlah mhs yg lulus,2,Honor/Upah,650.1.1.11.03.2.11.41
mak_11_41_278,278,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.03,Jumlah mhs yg lulus,3,Sewa,650.1.1.11.03.3.11.41
mak_11_41_279,279,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.03,Jumlah mhs yg lulus,4,Outsourcing,650.1.1.11.03.4.11.41
mak_11_41_280,280,11.41,Prodi Teknik Sipil (D3),1,1.11,1.11.03,Jumlah mhs yg lulus,5,Overhead,650.1.1.11.03.5.11.41
mak_11_41_281,281,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.01,Persiapan draft RIP & study banding,1,Bahan habis pakai,650.1.2.01.01.1.11.41
mak_11_41_282,282,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.01,Persiapan draft RIP & study banding,2,Honor/Upah,650.1.2.01.01.2.11.41
mak_11_41_283,283,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.01,Persiapan draft RIP & study banding,3,Sewa,650.1.2.01.01.3.11.41
mak_11_41_284,284,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.01,Persiapan draft RIP & study banding,4,Outsourcing,650.1.2.01.01.4.11.41
mak_11_41_285,285,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.01,Persiapan draft RIP & study banding,5,Overhead,650.1.2.01.01.5.11.41
mak_11_41_286,286,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.02,Pengumpulan data dari unit terkait,1,Bahan habis pakai,650.1.2.01.02.1.11.41
mak_11_41_287,287,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.02,Pengumpulan data dari unit terkait,2,Honor/Upah,650.1.2.01.02.2.11.41
mak_11_41_288,288,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.02,Pengumpulan data dari unit terkait,3,Sewa,650.1.2.01.02.3.11.41
mak_11_41_289,289,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.02,Pengumpulan data dari unit terkait,4,Outsourcing,650.1.2.01.02.4.11.41
mak_11_41_290,290,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.02,Pengumpulan data dari unit terkait,5,Overhead,650.1.2.01.02.5.11.41
mak_11_41_291,291,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.03,Rapat pendahuluan SC & OC,1,Bahan habis pakai,650.1.2.01.03.1.11.41
mak_11_41_292,292,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.03,Rapat pendahuluan SC & OC,2,Honor/Upah,650.1.2.01.03.2.11.41
mak_11_41_293,293,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.03,Rapat pendahuluan SC & OC,3,Sewa,650.1.2.01.03.3.11.41
mak_11_41_294,294,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.03,Rapat pendahuluan SC & OC,4,Outsourcing,650.1.2.01.03.4.11.41
mak_11_41_295,295,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.03,Rapat pendahuluan SC & OC,5,Overhead,650.1.2.01.03.5.11.41
mak_11_41_296,296,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",1,Bahan habis pakai,650.1.2.01.04.1.11.41
mak_11_41_297,297,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",2,Honor/Upah,650.1.2.01.04.2.11.41
mak_11_41_298,298,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",3,Sewa,650.1.2.01.04.3.11.41
mak_11_41_299,299,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",4,Outsourcing,650.1.2.01.04.4.11.41
mak_11_41_300,300,11.41,Prodi Teknik Sipil (D3),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",5,Overhead,650.1.2.01.04.5.11.41
mak_11_41_301,301,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,1,Bahan habis pakai,650.1.2.02.01.1.11.41
mak_11_41_302,302,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,2,Honor/Upah,650.1.2.02.01.2.11.41
mak_11_41_303,303,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,3,Sewa,650.1.2.02.01.3.11.41
mak_11_41_304,304,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,4,Outsourcing,650.1.2.02.01.4.11.41
mak_11_41_305,305,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,5,Overhead,650.1.2.02.01.5.11.41
mak_11_41_306,306,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.02,Rapat koordinasi,1,Bahan habis pakai,650.1.2.02.02.1.11.41
mak_11_41_307,307,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.02,Rapat koordinasi,2,Honor/Upah,650.1.2.02.02.2.11.41
mak_11_41_308,308,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.02,Rapat koordinasi,3,Sewa,650.1.2.02.02.3.11.41
mak_11_41_309,309,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.02,Rapat koordinasi,4,Outsourcing,650.1.2.02.02.4.11.41
mak_11_41_310,310,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.02,Rapat koordinasi,5,Overhead,650.1.2.02.02.5.11.41
mak_11_41_311,311,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.03,Sosialisasi program PP,1,Bahan habis pakai,650.1.2.02.03.1.11.41
mak_11_41_312,312,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.03,Sosialisasi program PP,2,Honor/Upah,650.1.2.02.03.2.11.41
mak_11_41_313,313,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.03,Sosialisasi program PP,3,Sewa,650.1.2.02.03.3.11.41
mak_11_41_314,314,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.03,Sosialisasi program PP,4,Outsourcing,650.1.2.02.03.4.11.41
mak_11_41_315,315,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.03,Sosialisasi program PP,5,Overhead,650.1.2.02.03.5.11.41
mak_11_41_316,316,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.04,Penyusunan Company Profile,1,Bahan habis pakai,650.1.2.02.04.1.11.41
mak_11_41_317,317,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.04,Penyusunan Company Profile,2,Honor/Upah,650.1.2.02.04.2.11.41
mak_11_41_318,318,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.04,Penyusunan Company Profile,3,Sewa,650.1.2.02.04.3.11.41
mak_11_41_319,319,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.04,Penyusunan Company Profile,4,Outsourcing,650.1.2.02.04.4.11.41
mak_11_41_320,320,11.41,Prodi Teknik Sipil (D3),2,2.02,2.02.04,Penyusunan Company Profile,5,Overhead,650.1.2.02.04.5.11.41
mak_11_41_321,321,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,1,Bahan habis pakai,650.1.2.03.01.1.11.41
mak_11_41_322,322,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,2,Honor/Upah,650.1.2.03.01.2.11.41
mak_11_41_323,323,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,3,Sewa,650.1.2.03.01.3.11.41
mak_11_41_324,324,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,4,Outsourcing,650.1.2.03.01.4.11.41
mak_11_41_325,325,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,5,Overhead,650.1.2.03.01.5.11.41
mak_11_41_326,326,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,1,Bahan habis pakai,650.1.2.03.10.1.11.41
mak_11_41_327,327,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,2,Honor/Upah,650.1.2.03.10.2.11.41
mak_11_41_328,328,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,3,Sewa,650.1.2.03.10.3.11.41
mak_11_41_329,329,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,4,Outsourcing,650.1.2.03.10.4.11.41
mak_11_41_330,330,11.41,Prodi Teknik Sipil (D3),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,5,Overhead,650.1.2.03.10.5.11.41
mak_11_41_331,331,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.01,Seminar IPTEK regulair,1,Bahan habis pakai,650.1.2.04.01.1.11.41
mak_11_41_332,332,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.01,Seminar IPTEK regulair,2,Honor/Upah,650.1.2.04.01.2.11.41
mak_11_41_333,333,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.01,Seminar IPTEK regulair,3,Sewa,650.1.2.04.01.3.11.41
mak_11_41_334,334,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.01,Seminar IPTEK regulair,4,Outsourcing,650.1.2.04.01.4.11.41
mak_11_41_335,335,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.01,Seminar IPTEK regulair,5,Overhead,650.1.2.04.01.5.11.41
mak_11_41_336,336,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,1,Bahan habis pakai,650.1.2.05.02.1.11.41
mak_11_41_337,337,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,2,Honor/Upah,650.1.2.05.02.2.11.41
