id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_12_23_173,173,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.06.04.3.12.23
mak_12_23_174,174,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.06.04.4.12.23
mak_12_23_175,175,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.06.04.5.12.23
mak_12_23_176,176,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.06.05.1.12.23
mak_12_23_177,177,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.06.05.2.12.23
mak_12_23_178,178,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.06.05.3.12.23
mak_12_23_179,179,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.06.05.4.12.23
mak_12_23_180,180,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.06.05.5.12.23
mak_12_23_181,181,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.06,Nilai akhir,1,Bahan habis pakai,650.1.1.06.06.1.12.23
mak_12_23_182,182,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.06,Nilai akhir,2,Honor/Upah,650.1.1.06.06.2.12.23
mak_12_23_183,183,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.06,Nilai akhir,3,Sewa,650.1.1.06.06.3.12.23
mak_12_23_184,184,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.06,Nilai akhir,4,Outsourcing,650.1.1.06.06.4.12.23
mak_12_23_185,185,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.06,Nilai akhir,5,Overhead,650.1.1.06.06.5.12.23
mak_12_23_186,186,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.06.07.1.12.23
mak_12_23_187,187,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.07,Vakasi ujian,2,Honor/Upah,650.1.1.06.07.2.12.23
mak_12_23_188,188,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.07,Vakasi ujian,3,Sewa,650.1.1.06.07.3.12.23
mak_12_23_189,189,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.07,Vakasi ujian,4,Outsourcing,650.1.1.06.07.4.12.23
mak_12_23_190,190,12.23,Prodi Teknik Industri (S1),1,1.06,1.06.07,Vakasi ujian,5,Overhead,650.1.1.06.07.5.12.23
mak_12_23_191,191,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,1,Bahan habis pakai,650.1.1.07.01.1.12.23
mak_12_23_192,192,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,2,Honor/Upah,650.1.1.07.01.2.12.23
mak_12_23_193,193,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,3,Sewa,650.1.1.07.01.3.12.23
mak_12_23_194,194,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,4,Outsourcing,650.1.1.07.01.4.12.23
mak_12_23_195,195,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.01,Tersediaan sarana & prasarana ujian,5,Overhead,650.1.1.07.01.5.12.23
mak_12_23_196,196,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.02,Jadual ujian,1,Bahan habis pakai,650.1.1.07.02.1.12.23
mak_12_23_197,197,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.02,Jadual ujian,2,Honor/Upah,650.1.1.07.02.2.12.23
mak_12_23_198,198,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.02,Jadual ujian,3,Sewa,650.1.1.07.02.3.12.23
mak_12_23_199,199,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.02,Jadual ujian,4,Outsourcing,650.1.1.07.02.4.12.23
mak_12_23_200,200,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.02,Jadual ujian,5,Overhead,650.1.1.07.02.5.12.23
mak_12_23_201,201,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.03,KPU,1,Bahan habis pakai,650.1.1.07.03.1.12.23
mak_12_23_202,202,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.03,KPU,2,Honor/Upah,650.1.1.07.03.2.12.23
mak_12_23_203,203,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.03,KPU,3,Sewa,650.1.1.07.03.3.12.23
mak_12_23_204,204,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.03,KPU,4,Outsourcing,650.1.1.07.03.4.12.23
mak_12_23_205,205,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.03,KPU,5,Overhead,650.1.1.07.03.5.12.23
mak_12_23_206,206,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,1,Bahan habis pakai,650.1.1.07.04.1.12.23
mak_12_23_207,207,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,2,Honor/Upah,650.1.1.07.04.2.12.23
mak_12_23_208,208,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,3,Sewa,650.1.1.07.04.3.12.23
mak_12_23_209,209,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,4,Outsourcing,650.1.1.07.04.4.12.23
mak_12_23_210,210,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.04,Naskah ujian & lembar jawab,5,Overhead,650.1.1.07.04.5.12.23
mak_12_23_211,211,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,1,Bahan habis pakai,650.1.1.07.05.1.12.23
mak_12_23_212,212,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,2,Honor/Upah,650.1.1.07.05.2.12.23
mak_12_23_213,213,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,3,Sewa,650.1.1.07.05.3.12.23
mak_12_23_214,214,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,4,Outsourcing,650.1.1.07.05.4.12.23
mak_12_23_215,215,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.05,Daftar hadir & daftar nilai peserta ujian,5,Overhead,650.1.1.07.05.5.12.23
mak_12_23_216,216,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.06,Nilai akhir,1,Bahan habis pakai,650.1.1.07.06.1.12.23
mak_12_23_217,217,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.06,Nilai akhir,2,Honor/Upah,650.1.1.07.06.2.12.23
mak_12_23_218,218,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.06,Nilai akhir,3,Sewa,650.1.1.07.06.3.12.23
mak_12_23_219,219,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.06,Nilai akhir,4,Outsourcing,650.1.1.07.06.4.12.23
mak_12_23_220,220,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.06,Nilai akhir,5,Overhead,650.1.1.07.06.5.12.23
mak_12_23_221,221,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.07,Vakasi ujian,1,Bahan habis pakai,650.1.1.07.07.1.12.23
mak_12_23_222,222,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.07,Vakasi ujian,2,Honor/Upah,650.1.1.07.07.2.12.23
mak_12_23_223,223,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.07,Vakasi ujian,3,Sewa,650.1.1.07.07.3.12.23
mak_12_23_224,224,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.07,Vakasi ujian,4,Outsourcing,650.1.1.07.07.4.12.23
mak_12_23_225,225,12.23,Prodi Teknik Industri (S1),1,1.07,1.07.07,Vakasi ujian,5,Overhead,650.1.1.07.07.5.12.23
mak_12_23_226,226,12.23,Prodi Teknik Industri (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,1,Bahan habis pakai,650.1.1.08.01.1.12.23
mak_12_23_227,227,12.23,Prodi Teknik Industri (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,2,Honor/Upah,650.1.1.08.01.2.12.23
mak_12_23_228,228,12.23,Prodi Teknik Industri (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,3,Sewa,650.1.1.08.01.3.12.23
mak_12_23_229,229,12.23,Prodi Teknik Industri (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,4,Outsourcing,650.1.1.08.01.4.12.23
mak_12_23_230,230,12.23,Prodi Teknik Industri (S1),1,1.08,1.08.01,Tersedia perush tempat mhs praktek,5,Overhead,650.1.1.08.01.5.12.23
mak_12_23_231,231,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,1,Bahan habis pakai,650.1.1.09.01.1.12.23
mak_12_23_232,232,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,2,Honor/Upah,650.1.1.09.01.2.12.23
mak_12_23_233,233,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,3,Sewa,650.1.1.09.01.3.12.23
mak_12_23_234,234,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,4,Outsourcing,650.1.1.09.01.4.12.23
mak_12_23_235,235,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.01,Jumlah IPK/IPS <2,5,Overhead,650.1.1.09.01.5.12.23
mak_12_23_236,236,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",1,Bahan habis pakai,650.1.1.09.02.1.12.23
mak_12_23_237,237,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",2,Honor/Upah,650.1.1.09.02.2.12.23
mak_12_23_238,238,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",3,Sewa,650.1.1.09.02.3.12.23
mak_12_23_239,239,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",4,Outsourcing,650.1.1.09.02.4.12.23
mak_12_23_240,240,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.02,"Jumlah IPK/IPS 2,02,5",5,Overhead,650.1.1.09.02.5.12.23
mak_12_23_241,241,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",1,Bahan habis pakai,650.1.1.09.03.1.12.23
mak_12_23_242,242,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",2,Honor/Upah,650.1.1.09.03.2.12.23
mak_12_23_243,243,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",3,Sewa,650.1.1.09.03.3.12.23
mak_12_23_244,244,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",4,Outsourcing,650.1.1.09.03.4.12.23
mak_12_23_245,245,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.03,"Jumlah IPK/IPS 2,53,0",5,Overhead,650.1.1.09.03.5.12.23
mak_12_23_246,246,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",1,Bahan habis pakai,650.1.1.09.04.1.12.23
mak_12_23_247,247,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",2,Honor/Upah,650.1.1.09.04.2.12.23
mak_12_23_248,248,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",3,Sewa,650.1.1.09.04.3.12.23
mak_12_23_249,249,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",4,Outsourcing,650.1.1.09.04.4.12.23
mak_12_23_250,250,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.04,"Jumlah IPK/IPS 3,04,0",5,Overhead,650.1.1.09.04.5.12.23
mak_12_23_251,251,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,1,Bahan habis pakai,650.1.1.09.05.1.12.23
mak_12_23_252,252,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,2,Honor/Upah,650.1.1.09.05.2.12.23
mak_12_23_253,253,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,3,Sewa,650.1.1.09.05.3.12.23
mak_12_23_254,254,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,4,Outsourcing,650.1.1.09.05.4.12.23
mak_12_23_255,255,12.23,Prodi Teknik Industri (S1),1,1.09,1.09.05,Segmentasi status akademik mhs berdasar perolehan SKS,5,Overhead,650.1.1.09.05.5.12.23
mak_12_23_256,256,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.01,Ketepatan waktu mulai,1,Bahan habis pakai,650.1.1.10.01.1.12.23
mak_12_23_257,257,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.01,Ketepatan waktu mulai,2,Honor/Upah,650.1.1.10.01.2.12.23
mak_12_23_258,258,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.01,Ketepatan waktu mulai,3,Sewa,650.1.1.10.01.3.12.23
mak_12_23_259,259,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.01,Ketepatan waktu mulai,4,Outsourcing,650.1.1.10.01.4.12.23
mak_12_23_260,260,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.01,Ketepatan waktu mulai,5,Overhead,650.1.1.10.01.5.12.23
mak_12_23_261,261,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.02,Ketepatan waktu selesai,1,Bahan habis pakai,650.1.1.10.02.1.12.23
mak_12_23_262,262,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.02,Ketepatan waktu selesai,2,Honor/Upah,650.1.1.10.02.2.12.23
mak_12_23_263,263,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.02,Ketepatan waktu selesai,3,Sewa,650.1.1.10.02.3.12.23
mak_12_23_264,264,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.02,Ketepatan waktu selesai,4,Outsourcing,650.1.1.10.02.4.12.23
mak_12_23_265,265,12.23,Prodi Teknik Industri (S1),1,1.10,1.10.02,Ketepatan waktu selesai,5,Overhead,650.1.1.10.02.5.12.23
mak_12_23_266,266,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.01,Jadual ujian skripsi,1,Bahan habis pakai,650.1.1.11.01.1.12.23
mak_12_23_267,267,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.01,Jadual ujian skripsi,2,Honor/Upah,650.1.1.11.01.2.12.23
mak_12_23_268,268,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.01,Jadual ujian skripsi,3,Sewa,650.1.1.11.01.3.12.23
mak_12_23_269,269,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.01,Jadual ujian skripsi,4,Outsourcing,650.1.1.11.01.4.12.23
mak_12_23_270,270,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.01,Jadual ujian skripsi,5,Overhead,650.1.1.11.01.5.12.23
mak_12_23_271,271,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,1,Bahan habis pakai,650.1.1.11.02.1.12.23
mak_12_23_272,272,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,2,Honor/Upah,650.1.1.11.02.2.12.23
mak_12_23_273,273,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,3,Sewa,650.1.1.11.02.3.12.23
mak_12_23_274,274,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,4,Outsourcing,650.1.1.11.02.4.12.23
mak_12_23_275,275,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.02,Kehadiran pembimbing & penguji,5,Overhead,650.1.1.11.02.5.12.23
mak_12_23_276,276,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,1,Bahan habis pakai,650.1.1.11.03.1.12.23
mak_12_23_277,277,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,2,Honor/Upah,650.1.1.11.03.2.12.23
mak_12_23_278,278,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,3,Sewa,650.1.1.11.03.3.12.23
mak_12_23_279,279,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,4,Outsourcing,650.1.1.11.03.4.12.23
mak_12_23_280,280,12.23,Prodi Teknik Industri (S1),1,1.11,1.11.03,Jumlah mhs yg lulus,5,Overhead,650.1.1.11.03.5.12.23
mak_12_23_281,281,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,1,Bahan habis pakai,650.1.2.01.01.1.12.23
mak_12_23_282,282,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,2,Honor/Upah,650.1.2.01.01.2.12.23
mak_12_23_283,283,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,3,Sewa,650.1.2.01.01.3.12.23
mak_12_23_284,284,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,4,Outsourcing,650.1.2.01.01.4.12.23
mak_12_23_285,285,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.01,Persiapan draft RIP & study banding,5,Overhead,650.1.2.01.01.5.12.23
mak_12_23_286,286,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,1,Bahan habis pakai,650.1.2.01.02.1.12.23
mak_12_23_287,287,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,2,Honor/Upah,650.1.2.01.02.2.12.23
mak_12_23_288,288,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,3,Sewa,650.1.2.01.02.3.12.23
mak_12_23_289,289,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,4,Outsourcing,650.1.2.01.02.4.12.23
mak_12_23_290,290,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.02,Pengumpulan data dari unit terkait,5,Overhead,650.1.2.01.02.5.12.23
mak_12_23_291,291,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,1,Bahan habis pakai,650.1.2.01.03.1.12.23
mak_12_23_292,292,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,2,Honor/Upah,650.1.2.01.03.2.12.23
mak_12_23_293,293,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,3,Sewa,650.1.2.01.03.3.12.23
mak_12_23_294,294,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,4,Outsourcing,650.1.2.01.03.4.12.23
mak_12_23_295,295,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.03,Rapat pendahuluan SC & OC,5,Overhead,650.1.2.01.03.5.12.23
mak_12_23_296,296,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",1,Bahan habis pakai,650.1.2.01.04.1.12.23
mak_12_23_297,297,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",2,Honor/Upah,650.1.2.01.04.2.12.23
mak_12_23_298,298,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",3,Sewa,650.1.2.01.04.3.12.23
mak_12_23_299,299,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",4,Outsourcing,650.1.2.01.04.4.12.23
mak_12_23_300,300,12.23,Prodi Teknik Industri (S1),2,2.01,2.01.04,"Raker penyususnan RIP, Panduan dan SOP",5,Overhead,650.1.2.01.04.5.12.23
mak_12_23_301,301,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,1,Bahan habis pakai,650.1.2.02.01.1.12.23
mak_12_23_302,302,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,2,Honor/Upah,650.1.2.02.01.2.12.23
mak_12_23_303,303,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,3,Sewa,650.1.2.02.01.3.12.23
mak_12_23_304,304,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,4,Outsourcing,650.1.2.02.01.4.12.23
mak_12_23_305,305,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.01,Penyusunan panduan penelitian sesuai panduan Dikti,5,Overhead,650.1.2.02.01.5.12.23
mak_12_23_306,306,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.02,Rapat koordinasi,1,Bahan habis pakai,650.1.2.02.02.1.12.23
mak_12_23_307,307,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.02,Rapat koordinasi,2,Honor/Upah,650.1.2.02.02.2.12.23
mak_12_23_308,308,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.02,Rapat koordinasi,3,Sewa,650.1.2.02.02.3.12.23
mak_12_23_309,309,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.02,Rapat koordinasi,4,Outsourcing,650.1.2.02.02.4.12.23
mak_12_23_310,310,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.02,Rapat koordinasi,5,Overhead,650.1.2.02.02.5.12.23
mak_12_23_311,311,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.03,Sosialisasi program PP,1,Bahan habis pakai,650.1.2.02.03.1.12.23
mak_12_23_312,312,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.03,Sosialisasi program PP,2,Honor/Upah,650.1.2.02.03.2.12.23
mak_12_23_313,313,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.03,Sosialisasi program PP,3,Sewa,650.1.2.02.03.3.12.23
mak_12_23_314,314,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.03,Sosialisasi program PP,4,Outsourcing,650.1.2.02.03.4.12.23
mak_12_23_315,315,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.03,Sosialisasi program PP,5,Overhead,650.1.2.02.03.5.12.23
mak_12_23_316,316,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.04,Penyusunan Company Profile,1,Bahan habis pakai,650.1.2.02.04.1.12.23
mak_12_23_317,317,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.04,Penyusunan Company Profile,2,Honor/Upah,650.1.2.02.04.2.12.23
mak_12_23_318,318,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.04,Penyusunan Company Profile,3,Sewa,650.1.2.02.04.3.12.23
mak_12_23_319,319,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.04,Penyusunan Company Profile,4,Outsourcing,650.1.2.02.04.4.12.23
mak_12_23_320,320,12.23,Prodi Teknik Industri (S1),2,2.02,2.02.04,Penyusunan Company Profile,5,Overhead,650.1.2.02.04.5.12.23
mak_12_23_321,321,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,1,Bahan habis pakai,650.1.2.03.01.1.12.23
mak_12_23_322,322,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,2,Honor/Upah,650.1.2.03.01.2.12.23
mak_12_23_323,323,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,3,Sewa,650.1.2.03.01.3.12.23
mak_12_23_324,324,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,4,Outsourcing,650.1.2.03.01.4.12.23
mak_12_23_325,325,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,5,Overhead,650.1.2.03.01.5.12.23
mak_12_23_326,326,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,1,Bahan habis pakai,650.1.2.03.10.1.12.23
mak_12_23_327,327,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,2,Honor/Upah,650.1.2.03.10.2.12.23
mak_12_23_328,328,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,3,Sewa,650.1.2.03.10.3.12.23
mak_12_23_329,329,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,4,Outsourcing,650.1.2.03.10.4.12.23
mak_12_23_330,330,12.23,Prodi Teknik Industri (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,5,Overhead,650.1.2.03.10.5.12.23
mak_12_23_331,331,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.01,Seminar IPTEK regulair,1,Bahan habis pakai,650.1.2.04.01.1.12.23
mak_12_23_332,332,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.01,Seminar IPTEK regulair,2,Honor/Upah,650.1.2.04.01.2.12.23
mak_12_23_333,333,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.01,Seminar IPTEK regulair,3,Sewa,650.1.2.04.01.3.12.23
mak_12_23_334,334,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.01,Seminar IPTEK regulair,4,Outsourcing,650.1.2.04.01.4.12.23
mak_12_23_335,335,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.01,Seminar IPTEK regulair,5,Overhead,650.1.2.04.01.5.12.23
mak_12_23_336,336,12.23,Prodi Teknik Industri (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,1,Bahan habis pakai,650.1.2.05.02.1.12.23
mak_12_23_337,337,12.23,Prodi Teknik Industri (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,2,Honor/Upah,650.1.2.05.02.2.12.23
mak_12_23_338,338,12.23,Prodi Teknik Industri (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,3,Sewa,650.1.2.05.02.3.12.23
mak_12_23_339,339,12.23,Prodi Teknik Industri (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,4,Outsourcing,650.1.2.05.02.4.12.23
mak_12_23_340,340,12.23,Prodi Teknik Industri (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,5,Overhead,650.1.2.05.02.5.12.23
mak_12_23_341,341,12.23,Prodi Teknik Industri (S1),2,2.04,2.04.03,Seminar dan workshop nasional,1,Bahan habis pakai,650.1.2.04.03.1.12.23
